Brand Code,Carb Volume,Fill Ounces,PC Volume,Carb Pressure,Carb Temp,PSC,PSC Fill,PSC CO2,Mnf Flow,Carb Pressure1,Fill Pressure,Hyd Pressure1,Hyd Pressure2,Hyd Pressure3,Hyd Pressure4,Filler Level,Filler Speed,Temperature,Usage cont,Carb Flow,Density,MFR,Balling,Pressure Vacuum,PH,Oxygen Filler,Bowl Setpoint,Pressure Setpoint,Air Pressurer,Alch Rel,Carb Rel,Balling Lvl
C,5.367,23.940,0.294,70,143.6,0.106,0.220,0.060,168.4,126.8,50,16.8,46,43.8,96,109.4,3994,65.6,23.62,1064,0.96,727.6,1.596,-5.4,8.34,0.0026,110,50,141.8,6.54,5.46,1.34
B,5.393,24.040,0.310,60,130.2,0.078,0.160,0.040,166.4,123.8,50.4,15.6,45.2,43.4,92,111.8,3992,65.8,23.46,1066,0.96,779.8,1.596,-5.4,8.36,0.0026,120,50,142.6,6.54,5.46,1.34
B,5.453,24.093,0.307,71.6,143.6,0.198,0.120,0.020,7.6,123.8,49.8,-0.4,0.2,-1.2,0,109,0,65.6,24.04,74,0.96,478.2,1.596,-5.6,8.3,0.0026,90,50,142.2,6.52,5.48,1.4
B,5.387,24.053,0.213,68.2,141,0.044,0.260,0.020,140,125,51.4,15.8,32.4,31.2,96,89.6,3992,67.6,23.76,1070,0.94,719.2,1.546,-5.6,8.34,0.0026,90,50,142.8,6.52,5.44,1.36
B,5.407,24.000,0.366,66.2,137.6,0.054,0.080,0.040,139,133.4,50,15.6,32,31.8,94,90.6,3992,67.4,23.72,1072,0.96,729.2,1.596,-5.6,8.34,0.0026,90,50,143,6.52,5.44,1.36
B,5.507,24.093,0.339,76.8,148.4,0.106,0.140,0.020,133.4,130.4,50.6,14.4,30.6,29.4,98,100,3992,67.4,23.74,1072,0.94,727.6,1.548,-5.6,8.36,0.0026,100,50,142.4,6.52,5.46,1.36
B,5.427,24.060,0.357,67,137.6,0.114,0.260,0.060,139.4,124.2,50.2,14.2,32.4,33,90,100.2,3992,66,23.7,1074,0.94,728.2,1.548,-5.4,8.32,0.0026,100,50,142.8,6.54,5.44,1.38
B,5.400,23.960,0.285,70.4,143.6,0.078,0.220,0.040,146.2,123.4,49.8,17.4,36,34,96,121,3992,66.6,23.94,1086,0.96,724,1.596,-5.4,8.32,0.0026,120,50,141.8,6.5,5.46,1.46
B,5.387,23.967,0.293,74.6,148.2,0.096,0.100,0.060,142.8,123.4,49.8,17.4,35,31.8,94,100,3992,66.6,23.74,1088,0.98,726.2,1.646,-5.4,8.34,0.0026,100,50,142.2,6.5,5.46,1.46
B,5.447,24.047,0.277,65.8,136.6,0.122,0.280,0.020,151.6,122.6,57,20.2,35.8,35.2,94,94.8,3972,66.6,23.52,1072,0.94,691,1.546,-5.2,8.3,0.0026,100,50,142.8,6.5,5.46,1.46
B,5.393,23.960,0.325,67,139.8,0.184,0.440,0.080,154.2,126.4,50,22.6,36,34.6,98,98.6,3992,66.2,23.52,1086,0.9,729.4,1.448,-5.2,8.32,0.0026,100,50,142.6,6.52,5.46,1.36
C,5.367,24.020,0.289,69,141.8,0.118,0.240,0.120,157.8,122.8,50.2,29,36.6,33,110,110,3992,66.2,24.02,1084,1.1,726.4,1.946,-5.4,8.36,0.0026,110,50,142.6,6.52,5.36,1.84
C,5.287,24.020,0.287,68.2,142.6,0.07,0.220,0.040,0.2,127,43.6,-0.6,0.2,-1.2,122,100,1404,66.4,23.94,44,1.04,417.6,1.796,-5.4,8.32,0.0026,110,50,142.6,6.4,5.36,1.78
C,5.287,23.927,0.298,72.2,148,0.202,0.120,0.040,161.6,123.8,49.8,25.6,39.4,34.8,96,109.6,3992,66.6,23.98,1080,1.06,726,1.846,-5.4,8.36,0.0026,110,50,142.6,6.44,5.36,1.7
C,5.293,23.967,0.342,66.4,141.4,0.156,0.200,0.060,170.8,128.4,50.2,27.8,42,38.2,102,110.6,3992,66.4,24.06,1074,1.12,727,1.996,-5.6,8.34,0.0026,110,50,142.8,6.4,5.36,1.78
C,5.287,23.960,0.329,67.4,142.2,0.064,0.040,0.020,162.4,125.2,50.2,23,41.4,36.2,98,110.4,3992,66.6,23.64,1066,1.14,727.6,2.046,-5.8,8.32,0.0026,110,50,142.8,6.4,5.34,1.78
C,5.313,23.940,0.343,69.2,144,0.066,0.080,0.040,163.2,123.8,50.2,21.8,41.4,36.4,106,110.4,3992,66.2,23.66,1076,1.14,723.8,2.046,-5.8,8.36,0.0026,110,50,142.4,6.52,5.38,1.84
C,5.427,23.980,0.273,72,145,0.086,0.200,0.060,156.8,124.4,50.2,18,40.4,36,96,109.8,3996,66.4,23.76,1062,1.16,729.8,2.096,-5.6,8.36,0.0026,110,50,142.8,6.5,5.36,1.84
C,5.307,23.853,0.283,74.2,150.8,0.064,0.160,0.060,158.4,125.2,50,18.2,41.4,37.4,100,109.8,3994,66.6,24.04,1066,1.16,728.2,2.096,-5.6,8.36,0.0026,110,50,142.4,6.5,5.38,1.84
C,5.333,23.933,0.278,66.4,139.8,0.082,0.240,0.040,0.2,130.2,44,-0.6,0.2,-1.2,96,110.2,1406,71.8,23.92,44,0.94,0,1.552,-5.8,8.48,0.0124,110,50,142.6,6.52,5.38,1.84
C,5.333,24.053,0.271,68.4,142,0.1,0.200,0.060,99.4,128.6,52,18,11.8,16,128,150.8,1402,66.6,23.6,668,1.1,0,1.946,-5.8,8.4,0.0026,110,50,142.6,6.52,5.38,1.82
C,5.327,23.967,0.248,63.4,135,0.052,0.060,0.080,155.2,124.6,50,14.2,42,36.8,104,110.8,3994,66.4,23.46,1064,1.18,723.6,2.146,-5.8,8.34,0.0026,110,50,142,6.52,5.38,1.84
C,5.293,23.973,0.235,71,146.2,0.046,0.060,0.020,151.2,124.2,53.6,12.2,40.2,35.4,104,121,3996,66.6,23.56,1056,1.16,725.6,2.096,-5.8,8.6,0.0026,120,50,142.4,6.52,5.38,1.82
C,5.373,23.987,0.276,62.6,134.2,0.14,0.240,0.040,154.8,127.8,50,12,42.4,37,100,110.2,3994,66.6,23.62,1070,1.16,721.2,2.096,-5.8,8.56,0.0026,110,50,142.4,6.52,5.38,1.84
C,5.300,23.973,0.247,62,135.2,0.104,0.080,0.040,146.6,124.2,50,8.2,39.6,35.2,108,110.2,3994,67.4,24.16,1064,1.14,722,2.046,-5.8,8.6,0.0026,110,50,142.8,6.54,5.34,1.78
C,5.340,24.013,0.303,69.2,144.6,0.05,0.180,0.120,144.4,122,57,8.4,38.6,34.8,102,121.6,3994,66.4,23.82,1058,1.16,720,2.096,-5.8,8.62,0.0026,120,50,142.2,6.42,5.36,1.8
C,5.307,24.000,0.221,68.2,142.2,0.054,0.120,0.040,131.4,122.2,50.2,5,34.6,32.6,102,110.2,3996,67,23.82,1066,1.14,727.4,2.046,-5.8,8.52,0.0026,110,50,142.2,6.4,5.4,1.82
C,5.287,23.920,0.284,70.8,146.4,0.12,0.100,0.060,139.6,122.4,52.8,7.8,36,34.4,108,120.2,4000,67,23.82,1070,1.12,716.2,1.996,-5.6,8.54,0.0026,120,50,142.6,6.54,5.34,1.78
C,5.287,23.967,0.274,70.8,146.2,0.004,0.360,0.040,137.6,124.4,50.2,8.6,36.8,33,102,110.2,3994,66.8,23.94,1074,1.12,725.2,1.996,-5.6,8.46,0.0026,110,50,142.4,6.54,5.36,1.78
C,5.393,23.980,0.286,64.8,136.4,0.15,0.060,0.020,139.8,123.2,50,9.2,35.8,33.4,100,110,3992,66.6,23.78,1082,1.14,725,2.046,-5.6,8.54,0.0026,110,50,142.6,6.46,5.4,1.82
0,5.407,24.000,0.238,69.4,141.8,0.09,0.140,0.060,131.4,122.8,56.4,5.8,34.4,32.4,82,96.2,3996,68.8,23.66,1062,1.08,730.6,1.898,-5.6,8.32,0.0026,110,50,142.2,6.52,5.44,1.68
0,5.420,24.007,0.261,72,145.2,0.08,0.120,0.060,133,124.8,50,7.2,35.6,32.4,80,109.2,3992,68,24.16,1080,1.14,735,2.046,-5.6,8.42,0.0026,110,50,142.8,6.54,5.46,1.68
0,5.473,24.087,0.200,64.8,135.6,0.118,0.020,0.100,135,119.6,46,8.4,34.8,32.4,86,110,3994,68.4,23.48,1068,1.12,729.6,1.998,-5.6,8.46,0.0026,110,46,143,6.54,5.38,1.6
D,5.620,23.893,0.213,73,141.4,0.1,0.140,0.040,140.2,124.6,50.8,8.8,36.8,34.6,82,112.8,3994,69,23.52,1070,1.82,756.8,3.742,-5.6,8.6,0.0026,110,46,142.8,7.64,5.7,3.4
D,5.647,23.927,0.214,70,137.6,0.058,0.200,0.060,144.8,125.8,46.2,9.6,37.6,36,84,111,4002,66,23.76,1068,1.84,729.2,3.786,-5.6,8.62,0.0026,110,46,142.6,7.66,5.74,3.42
D,5.607,23.867,0.235,71.6,140.2,0.042,0.180,0.060,0.2,127.4,40.2,-0.6,0.2,-1.2,106,109.8,1408,0,23.78,46,1.68,0,3.422,-5.6,8.6,0.0356,110,46,142.4,7.66,5.72,3.42
D,5.527,23.960,0.253,69.4,139.4,0.146,0.060,0.020,88.6,122.4,49.4,12,9.8,16.8,104,97.4,1404,64.4,23.68,668,1.8,360,3.688,-5.6,8.6,0.033,110,46,143,7.64,5.6,3.44
D,5.600,24.047,0.272,70.8,137.8,0.136,0.060,0.120,145.2,124.8,46,10.4,39.6,35.4,78,109.6,3996,64.2,23.96,1068,1.86,728.8,3.836,-5.6,8.72,0.0288,110,46,142.4,7.64,5.6,3.44
D,5.547,23.800,0.263,77.6,149.2,0.044,0.160,0.060,145.4,123.4,46,10.4,38.8,34.6,76,109,3996,65.4,23.48,1072,1.88,727.4,3.886,-5.6,8.62,0.0026,110,46,142.8,7.66,5.66,3.44
D,5.480,23.913,0.287,72,143.8,0.11,0.220,0.040,143.2,124.2,46,10.2,39,34.4,80,109.4,3992,64.6,23.88,1076,1.86,728.4,3.836,-5.6,8.56,0.031,110,46,142.4,7.62,5.58,3.46
D,5.493,23.853,0.296,68.6,138.6,0.034,0.060,0.020,143.2,125.2,46,9.6,39.2,34.2,78,109.8,3992,64.6,24.22,1078,1.86,730.6,3.836,-5.6,8.56,0.0308,110,46,143,7.62,5.58,3.46
D,5.510,24.040,0.187,67.6,138,0.186,0.160,0.060,150,126,46,11.4,39.6,37,82,109.4,4002,64.8,23.56,1068,1.86,728.6,3.836,-5.6,8.6,0.0142,110,46,142.4,7.64,5.6,3.42
D,5.527,23.987,0.232,69.4,139.2,0.064,0.080,0.220,145.6,124.6,45.8,9.8,39,36.2,80,110,4002,64.8,23.98,1076,1.86,727.6,3.836,-5.6,8.58,0.0162,110,46,142.8,7.64,5.62,3.42
D,5.507,24.000,0.217,69.8,139.6,0.01,0.280,0.040,151.8,125.6,45.8,11.6,39.8,36.6,86,110.2,3992,64.4,23.46,1072,1.84,726.6,3.786,-5.6,8.58,0.0026,110,46,143,7.62,5.64,3.46
D,5.480,24.000,0.340,66.8,137,0.23,0.100,0.040,149,125.6,46,11.2,39.6,36,80,111.2,3994,64.2,24.16,1076,1.88,726.8,3.886,-5.6,8.56,0.0026,110,46,143.2,7.62,5.62,3.46
A,5.473,24.027,0.235,73.6,145.2,0.048,0.100,0.020,141.2,123.2,46,9.6,35.8,35,102,110,3994,66.4,23.5,1060,1.76,723,3.588,-5.6,8.42,0.0092,110,46,142.2,7.1,5.62,3.3
A,5.480,23.953,0.259,71.8,143.2,0.076,0.040,0.000,150.4,124,50.2,14.8,39,36.2,100,109.2,3990,65.6,24,1072,1.74,729.8,3.538,-5.6,8.46,0.0092,110,50,142.4,7.1,5.66,3.3
A,5.487,24.100,0.241,76.8,148.4,0.052,0.000,0.060,143.4,123,49.8,12.2,35.6,35.2,104,111,3992,65.8,23.46,1070,1.72,723,3.49,-5.6,8.44,0.0064,110,50,142.4,7.12,5.62,3.3
A,5.533,23.933,0.238,72.2,142.8,0.04,0.080,0.040,139.2,124.2,50.2,11,34,33.4,100,110.8,3992,65.8,24.06,1072,1.72,723.2,3.49,-5.6,8.42,0.0026,110,50,141.8,7.12,5.64,3.3
A,5.527,24.080,0.256,78.2,150.2,0.12,0.240,0.020,0.2,131.4,43.2,-0.6,0.2,-1.2,88,110,1402,66.6,23.52,44,1.66,0,3.34,-5.4,8.48,0.0098,110,50,141.8,7.12,5.72,3.3
A,5.413,24.100,0.260,78.2,152.4,0.094,0.280,0.020,138.4,121,57.6,12.4,32.4,32.4,106,106.2,3994,66.2,23.68,1076,1.74,691.6,3.54,-5.4,8.54,0.0066,110,50,142.2,7.08,5.58,3.38
B,5.387,24.140,0.215,70.6,144.4,0.072,0.220,0.060,139.6,122.8,56.2,15.8,32,31.8,104,110.2,3992,66.6,23.74,1082,0.88,734.2,1.398,-5.2,8.52,0.0042,110,50,142.2,6.52,5.4,1.32
B,5.347,24.013,0.274,66.8,139.2,0.108,0.160,0.060,139.8,121.4,49.6,18.6,31.2,30.8,102,110.4,3990,66.8,23.84,1090,0.84,730.2,1.298,-5.2,8.5,0.0026,110,50,142.4,6.52,5.4,1.32
B,5.353,24.007,0.277,65.2,137,0.098,0.180,0.080,146.4,123.6,50.4,21,32.6,31.6,96,109.6,3996,65.8,24.1,1082,0.88,728.4,1.398,-5.2,8.46,0.0052,110,50,142,6.52,5.42,1.32
B,5.327,24.073,0.237,70,144.2,0.04,0.200,0.020,151,127.4,50,22.8,35.6,32,94,110,4000,64.6,24.06,1084,0.86,727.6,1.348,-5.4,8.52,0.0026,110,50,142.2,6.56,5.36,1.3
B,5.380,24.040,0.259,67.2,138.8,0.1,0.080,0.060,153,124,58.2,22.4,36.6,33.6,100,105.4,3980,64.6,23.48,1076,0.86,685.8,1.348,-5.4,8.48,0.0026,110,50,142.4,6.56,5.36,1.3
B,5.287,24.007,0.284,70.6,146.2,0.052,0.120,0.020,149,126.2,50.2,20.2,36.2,32.2,94,109,3992,65.4,23.74,1074,0.9,730.4,1.448,-5.4,8.5,0.0114,110,50,142.4,6.52,5.34,1.32
B,5.333,24.007,0.275,64.4,136.8,0.05,0.060,0.020,161.6,133.6,50.4,20.6,40.4,38.4,94,109.2,3994,65.4,23.78,1074,0.88,729.4,1.398,-5.4,8.52,0.0068,110,50,143,6.52,5.34,1.32
B,5.340,24.007,0.240,67.6,142.2,0.054,0.140,0.060,157.2,131.6,50,17.6,39.6,37,100,109.8,3992,64.2,23.58,1084,0.94,731.6,1.548,-5.4,8.5,0.0096,110,50,142.6,6.54,5.36,1.34
B,5.267,23.900,0.227,67.2,142.8,0.022,0.340,0.060,0.2,131,0,-0.6,0.2,-1.2,0,0,1406,67.6,23.72,44,0.6,0,0.696,-5.4,0,0.4,110,50,142.2,6.54,5.38,1.34
B,5.227,24.047,0.181,64.8,140.2,0.03,0.260,0.100,144.8,125,50.2,13.6,36.2,34.2,100,110,3996,64.8,23.58,1070,0.94,727.6,1.548,-5.2,8.56,0.0026,110,50,142.2,6.56,5.34,1.36
B,5.307,24.033,0.187,65,138.6,0.058,0.020,0.020,146.4,123.8,58,15.6,36.2,35.8,104,104.8,3994,65,24.06,1064,0.94,692.4,1.548,-5.2,8.62,0.0284,110,50,142.6,6.56,5.2,1.34
B,5.273,23.920,0.251,66,141,0.058,0.300,0.040,147.2,123.2,49.6,14.8,36,34.8,96,110.8,3992,65,23.74,1082,0.92,727,1.498,-5.2,8.54,0.0228,110,50,142.6,6.56,5.38,1.34
B,5.273,23.960,0.225,74.2,150.8,0.086,0.080,0.020,89.6,129,49,20.2,6.8,16.2,112,108.8,1402,65,23.64,664,0.88,0,1.398,-5.2,8.54,0.0242,110,50,142.2,6.56,5.4,1.34
B,5.260,23.960,0.202,69,144.8,0.036,0.120,0.000,145.8,123,49.6,16.8,35.8,34.8,102,110,3990,64.2,24.2,1082,0.9,727.6,1.448,-5.4,8.54,0.024,110,50,142.2,6.54,5.34,1.38
B,5.247,24.100,0.232,68.4,143.8,0.064,0.080,0.020,150,124.2,50.6,18,35.6,36.2,98,110.4,3990,64.4,23.94,1074,0.92,722.8,1.498,-5.4,8.54,0.0196,110,50,142,6.54,5.34,1.38
B,5.240,24.013,0.177,72.6,149.8,0.042,0.080,0.040,148.2,124.2,50,18.8,33.8,34.4,96,110.8,3990,64.4,23.54,1080,0.92,727.2,1.498,-5.4,8.5,0.0172,110,50,141.8,6.54,5.34,1.38
B,5.280,23.980,0.237,69.8,145.4,0.05,0.420,0.080,146.8,122.4,50,19.2,32.8,33.6,102,109.6,3992,64.2,23.98,1082,0.92,723,1.498,-5.4,8.54,0.0218,110,50,142.2,6.56,5.36,1.36
B,5.273,24.100,0.205,73.4,150,0.106,0.280,0.060,145,122.2,49.8,20.2,33.2,32.8,98,109.4,3988,64.2,23.52,1080,0.9,724.6,1.448,-5.4,8.54,0.02,110,50,142.6,6.56,5.36,1.36
B,5.280,24.080,0.221,68.4,141.6,0.116,0.240,0.160,150,126.8,49.8,26.2,32.6,32.2,102,110.4,3990,65,24.04,1088,0.9,726.2,1.448,-5,8.56,0.0216,110,50,142.6,6.54,5.36,1.36
B,5.387,23.980,0.183,68.4,138.6,0.03,0.000,0.000,157,131.4,50.2,28.6,34.2,33.2,100,110.4,3990,64.6,0,1090,0.88,723.2,1.398,-5,8.58,0.0216,110,50,143.4,6.56,5.36,1.36
B,5.287,24.033,0.201,65.4,140.2,0.162,0.220,0.060,163,126.2,53,30.6,34.2,36,104,110.4,3996,65.4,24.2,1080,0.84,714.8,1.298,-5,8.56,0.0202,110,50,142.6,6.54,5.36,1.36
B,5.260,23.913,0.267,64.6,139.4,0.058,0.380,0.040,157.6,124,50,33.2,33.2,32,98,109.4,3990,64.8,24.06,1082,0.88,731.4,1.398,-5,8.52,0.0266,110,50,142.4,6.56,5.34,1.34
B,5.333,24.113,0.194,67.8,139.2,0.054,0.020,0.180,163.4,123,52,32.6,34.6,34.4,96,109.2,3994,65,23.98,1076,0.88,727.8,1.398,-5.2,8.54,0.024,110,50,142.8,6.56,5.32,1.34
B,5.267,23.913,0.215,67,140.4,0.018,0.380,0.160,163.2,127,50.4,31.8,36.2,34,104,110.6,3990,65,24.12,1078,0.86,730.6,1.348,-5.2,8.56,0.0194,110,50,142.8,6.54,5.34,1.32
B,5.260,24.027,0.213,60,133.2,0.1,0.080,0.040,158.2,125.6,50.4,29.4,35.6,32.8,102,109.4,3998,65,24.12,1086,0.88,731.6,1.398,-5.4,8.54,0.0212,110,50,143,6.54,5.34,1.32
B,5.227,23.893,0.263,69.6,146.2,0.088,0.160,0.080,158.2,125.6,50.4,27.6,36,32.2,100,110.6,3990,64.6,23.66,1076,0.9,726,1.448,-5.4,8.54,0.0148,110,50,142.8,6.56,5.36,1.32
B,5.227,23.920,0.249,65.2,141.8,0.094,0.240,0.100,152.8,121.6,50,23.6,34.8,32,96,111,3990,64.8,23.82,1082,0.92,720.2,1.498,-5.4,8.54,0.0162,110,50,143,6.54,5.34,1.32
B,5.287,23.987,0.219,66.2,139.6,0.1,0.100,0.080,157,123.4,49.6,25,36.4,33,100,110.8,3990,65,23.84,1076,0.9,726.6,1.448,-5.4,8.56,0.017,110,50,143.2,6.54,5.36,1.32
D,5.700,23.947,0.222,75,142.4,0.094,0.080,0.040,130.6,126.2,58,23.4,26.2,25.2,94,107,2860,64.6,24.06,1062,1.82,502.8,3.686,-5.6,8.6,0.0196,110,50,143.4,7.64,5.72,3.46
D,5.667,24.087,0.203,0,152,0.036,0.320,0.140,153.8,125.2,50,21,38.8,34.2,84,110,3992,65.4,23.84,1074,1.84,724,3.786,-5.6,8.58,0.0216,110,50,143,7.66,5.74,3.44
D,5.600,23.933,0.267,75.2,145,0.114,0.260,0.040,148.6,121.2,49.8,18,37.4,32.2,80,108.8,3994,65,23.98,1072,1.88,727.2,3.886,-5.6,8.62,0.022,110,50,143,7.66,5.72,3.44
D,5.640,24.053,0.222,73.6,141.4,0.1,0.100,0.040,152.4,124.2,50.2,17.8,39.4,34,84,109.8,3994,65,23.94,1072,1.82,732.6,3.736,-5.8,8.6,0.0148,110,50,142.8,7.68,5.72,3.38
D,5.633,24.060,0.157,78.4,147.4,0.096,0.040,0.020,149.2,123.4,47.4,16.4,38.8,33,82,110.2,3992,65,23.8,1068,1.82,733.8,3.736,-5.8,8.64,0.0188,110,46,143.6,7.68,5.72,3.38
D,5.613,23.980,0.202,72,140.8,0.136,0.240,0.080,108.8,123.6,55.8,11,22,22.2,90,106.4,2832,66,23.52,1052,1.64,496.6,3.292,-5.8,8.52,0.026,110,46,143.2,7.68,5.74,3.36
D,5.613,23.993,0.209,0,149.4,0.112,0.120,0.020,140,125.8,47.2,10.2,36.2,33.2,74,99.2,4002,65.6,23.74,1062,1.82,740.4,3.738,-5.6,8.54,0.0162,110,46,143,7.68,5.72,3.38
D,5.600,23.993,0.205,72.8,141.6,0.098,0.060,0.000,146.4,127.4,45.6,12.2,37.8,35.6,82,110.6,3988,65,24.18,1070,1.8,728.4,3.688,-5.6,8.66,0.0296,110,46,143.4,7.68,5.7,3.36
D,5.613,24.053,0.222,71.4,139.8,0.078,0.380,0.040,148,127.6,46.4,13.8,38.4,35.4,80,109.6,3994,65,23.98,1070,1.82,728,3.736,-5.6,8.62,0.0294,110,46,143.6,7.68,5.7,3.36
D,5.540,23.973,0.289,0,0,0.156,0.280,0.040,150.4,128.8,45.8,14,38.8,36.4,76,107.2,3990,65.2,23.52,1072,1.82,713.8,3.736,-5.4,8.62,0.0288,110,46,142.8,7.68,5.7,3.38
D,5.653,24.027,0.181,69.2,135.4,0.072,0.100,0.080,150.4,130.2,46.4,13.2,39,36.8,80,109.4,3994,64.4,23.56,1076,1.78,726,3.638,-5.4,8.68,0.013,110,46,143,7.66,5.72,3.36
D,5.600,24.073,0.173,70.8,139.2,0.034,0.120,0.000,149.8,128.6,45.8,16,38.6,35.2,76,110.2,3992,64.6,24.18,1074,1.78,731.6,3.638,-5.4,8.64,0.0148,110,46,143.6,7.66,5.72,3.36
D,5.493,23.973,0.192,70.4,141.4,0.2,0.020,0.160,150.8,127.2,45.8,16,38.4,36.4,80,109.8,3990,66.8,23.7,1076,1.76,731.4,3.59,-5.4,8.62,0.0212,110,46,142.8,7.64,5.7,3.34
D,5.567,23.967,0.203,71.2,140.4,0.032,0.080,0.060,156,130.8,43.8,18,40,38,78,110.2,3992,65.4,23.68,1074,1.78,729.4,3.638,-5.4,8.64,0.0188,110,44,142.8,7.64,5.76,3.34
D,5.633,23.860,0.213,69,135.6,0.054,0.080,0.160,150.8,129.6,44,12.4,39.8,37.6,84,109.2,4002,65.4,24,1076,1.78,720.8,3.638,-5.4,8.62,0.017,110,44,142.8,7.68,5.76,3.38
A,5.320,23.967,0.131,60.8,132,0.016,0.080,0.060,145.2,128,44,12.2,38.4,35.8,106,110.4,3992,65.4,23.86,1070,1.7,719.4,3.44,-5.4,8.62,0.0108,110,44,142.8,7.08,5.56,3.3
A,5.400,24.093,0.213,73.2,146.8,0.074,0.140,0.040,150.2,130.4,44,12.4,40,35.8,100,110,3990,65.2,23.82,1070,1.72,724.8,3.49,-5.4,8.56,0.0122,110,44,143,7.08,5.54,3.28
A,5.447,23.913,0.211,60.4,129,0.09,0.140,0.020,151,129,44,12.8,39.8,35.8,96,110,3990,65.4,23.92,1078,1.72,720.8,3.49,-5.4,8.62,0.0126,110,44,143.4,7.08,5.56,3.28
A,5.427,24.180,0.249,70.2,142.4,0.174,0.140,0.060,149.6,128.4,44.2,12.2,40,36.8,100,109.8,3988,65,24,1082,1.7,724.4,3.44,-5.2,8.6,0.0262,110,44,143,7.1,5.52,3.24
A,5.373,24.020,0.215,69.8,142.8,0.084,0.240,0.020,145.8,124.6,46.4,11.8,38.2,36.2,96,109.8,3990,65,23.98,1070,1.7,734.2,3.388,-5.2,8.62,0.0262,110,44,143,7.1,5.52,3.24
A,5.347,23.927,0.246,66.4,138.8,0.1,0.180,0.060,145.6,125.2,44,13.6,38.4,34.6,100,110.4,3994,65,23.88,1070,1.7,729.4,3.44,-5.2,8.6,0.0226,110,44,143,7.08,5.52,3.26
A,5.447,23.960,0.220,69.6,141,0.096,0.160,0.040,156.6,131.8,44.2,17.2,40.2,37.8,112,109.8,3992,66,24.16,1086,1.66,735.4,3.392,-5.2,8.6,0.0102,110,44,143.8,7.1,5.56,3.24
A,5.407,24.107,0.221,71.2,145.4,0.104,0.340,0.080,147.8,127.6,44,15.8,37.4,35.2,114,110,3990,66.2,24.08,1078,1.66,711.4,3.34,-5.2,8.6,0.0146,110,44,143,7.1,5.54,3.24
0,5.307,24.233,0.327,68.8,143.8,0,0.300,0.020,88.6,129,54.6,19.4,6.6,15.6,106,119.8,1406,67.2,23.48,676,0.98,311.8,1.648,-5,8.48,0.0158,120,44,143,6.54,5.4,1.6
0,5.340,23.987,0.079,67.2,140,0.042,0.260,0.040,93.4,125.8,55,16.8,12.2,17.8,114,107.2,2106,68.4,23.48,1050,0.9,420.8,1.448,-5,8.46,0.0138,110,44,143,6.54,5.42,1.6
0,5.300,24.007,0.216,66.6,141,0.04,0.180,0.040,156.2,128.4,44,21,37.4,37,80,111,4002,67,23.9,1080,1.04,724.4,1.796,-5,8.48,0.0144,110,44,143,6.56,5.42,1.54
0,5.320,24.053,0.174,68.4,141.4,0.034,0.140,0.100,159.8,129.4,44.2,23.8,38,35.8,82,109.6,3990,68.4,23.46,1084,1.06,726.4,1.848,-5,8.52,0.0186,110,44,143.8,6.56,5.44,1.64
B,5.293,24.047,0.179,74,150,0.048,0.200,0.020,163,128.4,47,22.8,38,38,102,112.2,4000,66.4,23.98,1072,0.92,719.6,1.496,-5.2,8.64,0.0122,110,44,143.4,6.54,5.46,1.38
B,5.280,23.967,0.189,70.6,146.6,0.052,0.320,0.040,158.6,129.2,44,22,37.2,36.2,98,110.2,3990,66.2,23.48,1080,0.94,728.6,1.548,-5.2,8.64,0.0136,110,44,143.4,6.54,5.42,1.38
B,5.360,23.820,0.225,67.4,140.2,0.04,0.160,0.000,163.8,131.2,44,20.2,40.8,37.8,100,110.4,3990,67.2,23.78,1080,0.94,727.6,1.548,-5.6,8.66,0.019,110,44,143.6,6.5,5.48,1.34
B,5.280,23.893,0.235,67,142.4,0.06,0.280,0.060,153.6,130.6,46.2,16,41,36.6,104,110,3992,66,23.88,1082,0.96,730,1.596,-5.6,8.74,0.0104,110,44,143.6,6.54,5.4,1.32
B,5.293,24.053,0.273,67.2,141.6,0.032,0.080,0.020,146.2,131,44.2,11.2,40.6,33.4,100,110.4,3992,65.6,23.54,1068,0.96,728.6,1.596,-5.8,8.68,0.0102,110,44,143,6.56,5.38,1.34
B,5.287,23.887,0.243,71,146,0.144,0.180,0.080,143.6,131.6,44,8.6,40.4,32.8,100,110.2,3992,65.6,23.68,1066,0.96,732.8,1.596,-5.6,8.72,0.0102,110,44,143.4,6.56,5.38,1.34
B,5.367,23.933,0.220,66,138,0.042,0.060,0.040,140.4,128,53.6,6,38.2,34.6,94,105.4,3996,66.2,23.96,1054,0.92,754.2,1.496,-5.6,8.72,0.01,110,44,143.4,6.56,5.42,1.3
B,5.347,23.880,0.272,66,139,0.044,0.080,0.020,140,131,44,6,38,34.6,104,110,3994,66.6,23.96,1064,0.96,727.6,1.596,-5.6,8.66,0.0104,110,44,143.4,6.54,5.44,1.3
B,5.340,24.007,0.265,67,140,0.126,0.140,0.040,143.6,130.2,44.4,7.2,39.2,35,102,109.6,3992,66.2,23.92,1066,0.98,727.4,1.646,-5.8,8.68,0.0102,110,44,143.4,6.52,5.38,1.36
B,5.353,24.140,0.265,65.8,138.2,0.206,0.300,0.060,142.4,131.2,43.8,7.2,40.2,34.4,100,110.4,3990,66.2,23.56,1070,0.96,726.2,1.596,-5.8,8.7,0.0126,110,44,143.6,6.52,5.38,1.38
